transaksie_id,datum,winkel_naam,klient_id,produk_kategorie,produk,verkoopsprys,kosprys,hoeveelheid,verkoopsprys_genormaliseer,kosprys_genormaliseer,hoeveelheid_gestandaardiseer,totale_inkomste,log_totale_inkomste,tipe_Bed,tipe_Droër,tipe_Eetstel,tipe_Kas,tipe_Lessenaar,tipe_Mikrogolf,tipe_Stoof,tipe_Wasmajien,tipe_Yskas,jaar,maand,kwartaal,dag_van_week,winsmarge,bruto_wins,maand_naam,is_naweek,seisoen,verkope_kategorie,winsmarge_kategorie,markup_pct,bydrae_marge,wins_opslag_pct,jaar_maand
T00245,2025-09-30,Stellenbosch,K0117,Toestelle,Wasmajien,4698.83,3382.7,1,0.157387605797488,0.1638662383658677,-0.4123517295081363,4698.83,8.455281616831225,False,False,False,False,False,False,False,True,False,2025,9,3,1,28.009738594501187,1316.13,September,False,Lente,Laag,Gemiddeld,38.90767729919887,1266.13,38.90767729919887,2025-09
T00246,2024-08-29,Worcester,K0102,Toestelle,Stoof,10799.82,6987.76,1,0.4479759755754859,0.4033280991362246,-0.4123517295081363,10799.82,9.287377336156007,False,False,False,False,False,False,True,False,False,2024,8,3,3,35.29744014252089,3812.0599999999995,August,False,Winter,Medium,Goed,54.55339049995992,3762.0599999999995,54.55339049995992,2024-08
T00248,2025-06-18,Worcester,K0018,Meubels,Lessenaar,4615.67,3132.61,3,0.1534267193133701,0.1472543049278504,3.146503737778303,13847.01,9.535896818981724,False,False,False,False,True,False,False,False,False,2025,6,2,2,32.13097990107612,1483.06,June,False,Winter,Medium,Goed,47.342631224442236,1433.06,47.342631224442236,2025-06
T00249,2025-10-27,Stellenbosch,K0035,Toestelle,Mikrogolf,3530.37,2447.49,1,0.1017341976537606,0.101746016563444,-0.4123517295081363,3530.37,8.169441176618252,False,False,False,False,False,True,False,False,False,2025,10,4,0,30.673272206595914,1082.88,October,False,Lente,Laag,Goed,44.244511724256284,1032.88,44.244511724256284,2025-10
T00250,2025-09-04,Paarl,K0097,Toestelle,Mikrogolf,3377.67,2392.42,2,0.0944611413030535,0.0980880567312572,1.3670760041350831,6755.34,8.818236602297869,False,False,False,False,False,True,False,False,False,2025,9,3,3,29.16951626417027,985.25,September,False,Lente,Medium,Gemiddeld,41.182150291336804,935.25,41.182150291336804,2025-09
T00251,2025-07-20,Stellenbosch,K0138,Meubels,Bed,9290.75,6396.71,1,0.3760994127257053,0.3640682996298864,-0.4123517295081363,9290.75,9.136882188663956,True,False,False,False,False,False,False,False,False,2025,7,3,6,31.14969189785539,2894.04,July,True,Winter,Medium,Goed,45.2426325407905,2844.04,45.2426325407905,2025-07
T00252,2025-08-07,Worcester,K0194,Meubels,Bank,15421.58,10980.73,1,0.6681090529785237,0.6685564243791364,-0.4123517295081363,15421.58,9.643587948296794,False,False,False,False,False,False,False,False,False,2025,8,3,3,28.796336043388553,4440.85,August,False,Winter,Hoog,Gemiddeld,40.44221103697114,4390.85,40.44221103697114,2025-08
T00253,2024-07-24,Paarl,K0098,Toestelle,Droër,7770.11,5084.06,1,0.3036717741589784,0.2768770707626252,-0.4123517295081363,7770.11,8.95816829030144,False,True,False,False,False,False,False,False,False,2024,7,3,2,34.56900867555285,2686.0499999999993,July,False,Winter,Medium,Goed,52.83277538030627,2636.0499999999993,52.83277538030627,2024-07
T00254,2025-02-21,Stellenbosch,K0049,Toestelle,Stoof,5334.27,3625.83,1,0.1876534271956104,0.1800158620084969,-0.4123517295081363,5334.27,8.582094771639882,False,False,False,False,False,False,True,False,False,2025,2,1,4,32.027625148333335,1708.4400000000005,February,False,Somer,Medium,Goed,47.11859077783571,1658.4400000000005,47.11859077783571,2025-02
T00255,2024-10-24,Stellenbosch,K0005,Toestelle,Droër,6176.71,4083.47,1,0.2277785980671864,0.2104140595316855,-0.4123517295081363,6176.71,8.728702931619248,False,True,False,False,False,False,False,False,False,2024,10,4,3,33.88923876950675,2093.2400000000002,October,False,Lente,Medium,Goed,51.26130472367865,2043.2400000000002,51.26130472367865,2024-10
T00256,2025-03-04,Stellenbosch,K0115,Meubels,Eetstel,17152.63,11488.23,1,0.7505584583216245,0.7022665136261826,-0.4123517295081363,17152.63,9.749965092004466,False,False,True,False,False,False,False,False,False,2025,3,1,1,33.02350718228051,5664.4000000000015,March,False,Herfs,Hoog,Goed,49.30611591167657,5614.4000000000015,49.30611591167657,2025-03
T00257,2024-08-19,Stellenbosch,K0139,Meubels,Kas,8442.92,5398.36,1,0.3357175177301587,0.297754077758382,-0.4123517295081363,8442.92,9.04120193474048,False,False,False,True,False,False,False,False,False,2024,8,3,0,36.060509870992504,3044.5600000000004,August,False,Winter,Medium,Goed,56.39786898243171,2994.5600000000004,56.39786898243171,2024-08
T00258,2025-02-08,Stellenbosch,K0060,Meubels,Lessenaar,3119.9,2056.77,3,0.0821836315746857,0.0757929011533832,3.146503737778303,9359.7,9.144275353000069,False,False,False,False,True,False,False,False,False,2025,2,1,5,34.07577165934806,1063.13,February,True,Somer,Medium,Goed,51.689299241042995,1013.1300000000001,51.689299241042995,2025-02
T00259,2025-05-23,Worcester,K0037,Toestelle,Wasmajien,4444.93,3069.33,1,0.1452944230375369,0.1430510055238049,-0.4123517295081363,4444.93,8.399744349910767,False,False,False,False,False,False,False,True,False,2025,5,2,4,30.947618972627243,1375.6000000000004,May,False,Herfs,Laag,Goed,44.81759862901677,1325.6000000000004,44.81759862901677,2025-05
T00260,2025-12-16,Stellenbosch,K0143,Toestelle,Stoof,8400.01,5854.05,1,0.3336737269769901,0.3280227488302765,-0.4123517295081363,8400.01,9.036107215698625,False,False,False,False,False,False,True,False,False,2025,12,4,1,30.309011536891028,2545.96,December,False,Somer,Medium,Goed,43.49057490113682,2495.96,43.49057490113682,2025-12
T00261,2024-12-27,Worcester,K0089,Toestelle,Droër,4019.07,2669.1,1,0.1250108357584793,0.1164661995743561,-0.4123517295081363,4019.07,8.299054594396786,False,True,False,False,False,False,False,False,False,2024,12,4,4,33.58911389948421,1349.9700000000003,December,False,Somer,Laag,Goed,50.57772282791954,1299.9700000000003,50.57772282791954,2024-12
T00262,2025-07-26,Worcester,K0077,Toestelle,Mikrogolf,2455.44,1736.15,1,0.0505355960619757,0.0544960956077912,-0.4123517295081363,2455.44,7.806468426315496,False,False,False,False,False,True,False,False,False,2025,7,3,5,29.29373146971622,719.29,July,True,Winter,Laag,Gemiddeld,41.4301759640584,669.29,41.4301759640584,2025-07
T00263,2025-07-21,Stellenbosch,K0077,Toestelle,Wasmajien,7549.9,5355.83,1,0.2931832362481126,0.2949290726437478,-0.4123517295081363,7549.9,8.929422040436696,False,False,False,False,False,False,False,True,False,2025,7,3,0,29.06091471410217,2194.0699999999997,July,False,Winter,Medium,Gemiddeld,40.96601273752153,2144.0699999999997,40.96601273752153,2025-07
T00264,2024-11-25,Paarl,K0107,Meubels,Lessenaar,3560.12,2391.44,1,0.103151181454897,0.0980229613865042,-0.4123517295081363,3560.12,8.177830381109326,False,False,False,False,True,False,False,False,False,2024,11,4,0,32.826983360111456,1168.6799999999998,November,False,Lente,Laag,Goed,48.86930050513497,1118.6799999999998,48.86930050513497,2024-11
T00265,2025-12-25,Stellenbosch,K0085,Toestelle,Wasmajien,6905.98,4899.16,1,0.2625135149295318,0.2645953062271003,-0.4123517295081363,6905.98,8.840287773471635,False,False,False,False,False,False,False,True,False,2025,12,4,3,29.059163217964716,2006.8199999999997,December,False,Somer,Medium,Gemiddeld,40.96253235248491,1956.8199999999997,40.96253235248491,2025-12
T00266,2024-09-19,Paarl,K0049,Toestelle,Yskas,10910.28,7319.55,1,0.4532371530771173,0.4253668587643575,-0.4123517295081363,10910.28,9.297552395501617,False,False,False,False,False,False,False,False,True,2024,9,3,3,32.91143765329579,3590.7300000000005,September,False,Lente,Medium,Goed,49.05670430559256,3540.7300000000005,49.05670430559256,2024-09
T00267,2024-08-22,Paarl,K0019,Toestelle,Droër,5863.69,3909.96,1,0.212869546993851,0.1988888623193604,-0.4123517295081363,5863.69,8.676704903765673,False,True,False,False,False,False,False,False,False,2024,8,3,3,33.319121577027424,1953.7299999999996,August,False,Winter,Medium,Goed,49.96803036348197,1903.7299999999996,49.96803036348197,2024-08
T00268,2025-01-09,Worcester,K0086,Meubels,Kas,4810.69,3318.34,1,0.162715464889761,0.1595912012349516,-0.4123517295081363,4810.69,8.478803652741727,False,False,False,True,False,False,False,False,False,2025,1,1,3,31.021537450968562,1492.3499999999995,January,False,Somer,Laag,Goed,44.97278759861857,1442.3499999999995,44.97278759861857,2025-01
T00269,2025-05-07,Stellenbosch,K0031,Meubels,Bank,11732.42,8220.15,3,0.4923954408843884,0.4851881521158643,3.146503737778303,35197.26,10.468751928546212,False,False,False,False,False,False,False,False,False,2025,5,2,2,29.936449598633537,3512.2700000000004,May,False,Herfs,Hoog,Gemiddeld,42.727565798677645,3462.2700000000004,42.727565798677645,2025-05
T00270,2025-11-03,Stellenbosch,K0142,Meubels,Kas,4447.14,3191.49,2,0.1453996846913357,0.1511653395187195,1.3670760041350831,8894.28,9.09327607796313,False,False,False,True,False,False,False,False,False,2025,11,4,0,28.235000472213613,1255.6500000000005,November,False,Lente,Medium,Gemiddeld,39.34369213126159,1205.6500000000005,39.34369213126159,2025-11
T00271,2025-05-26,Paarl,K0092,Toestelle,Mikrogolf,3482.36,2463.13,1,0.0994474953918257,0.1027848851266436,-0.4123517295081363,3482.36,8.155752624197936,False,False,False,False,False,True,False,False,False,2025,5,2,0,29.268369726277584,1019.23,May,False,Herfs,Laag,Gemiddeld,41.379464340087615,969.23,41.379464340087615,2025-05
T00272,2025-05-12,Paarl,K0120,Toestelle,Droër,6542.32,4428.58,2,0.2451924954632703,0.2333375844578886,1.3670760041350831,13084.64,9.4792707247349,False,True,False,False,False,False,False,False,False,2025,5,2,0,32.30872228811798,2113.74,May,False,Herfs,Medium,Goed,47.72952052350866,2063.74,47.72952052350866,2025-05
T00273,2024-10-09,Worcester,K0095,Toestelle,Stoof,7240.49,4682.6,2,0.2784461284192176,0.2502105635131293,1.3670760041350831,14480.98,9.580660396923092,False,False,False,False,False,False,True,False,False,2024,10,4,2,35.327581420594456,2557.8899999999994,October,False,Lente,Medium,Goed,54.62542177422798,2507.8899999999994,54.62542177422798,2024-10
T00274,2025-05-17,Paarl,K0190,Meubels,Lessenaar,4713.98,3168.05,2,0.1581091958676465,0.1496083651503436,1.3670760041350831,9427.96,9.151541083225265,False,False,False,False,True,False,False,False,False,2025,5,2,5,32.794581224358176,1545.9299999999994,May,True,Herfs,Medium,Goed,48.79752529158313,1495.9299999999994,48.79752529158313,2025-05
T00275,2024-11-27,Stellenbosch,K0149,Toestelle,Droër,6365.21,4158.44,2,0.2367567979500174,0.2153938534052835,1.3670760041350831,12730.42,9.45182823285602,False,True,False,False,False,False,False,False,False,2024,11,4,2,34.66924107767066,2206.7700000000004,November,False,Lente,Medium,Goed,53.067255990227125,2156.7700000000004,53.067255990227125,2024-11
T00276,2025-09-01,Paarl,K0098,Meubels,Bank,11447.58,7950.5,1,0.4788285949712555,0.4672769687356358,-0.4123517295081363,11447.58,9.345620983824334,False,False,False,False,False,False,False,False,False,2025,9,3,0,30.54863997456231,3497.08,September,False,Lente,Medium,Goed,43.98566127916483,3447.08,43.98566127916483,2025-09
T00277,2025-03-09,Paarl,K0126,Toestelle,Stoof,7545.1,5178.14,1,0.2929546136516268,0.2831262238589052,-0.4123517295081363,7545.1,8.928786152490517,False,False,False,False,False,False,True,False,False,2025,3,1,6,31.370823448330704,2366.96,March,True,Herfs,Medium,Goed,45.71062196078128,2316.96,45.71062196078128,2025-03
T00278,2025-11-15,Paarl,K0185,Meubels,Bed,6848.36,4881.8,1,0.2597690911775492,0.2634421886914773,-0.4123517295081363,6848.36,8.831910496234421,True,False,False,False,False,False,False,False,False,2025,11,4,5,28.7157801283811,1966.5599999999995,November,True,Lente,Medium,Gemiddeld,40.283501986972006,1916.5599999999995,40.283501986972006,2025-11
T00279,2025-11-13,Stellenbosch,K0020,Meubels,Lessenaar,2984.81,2130.32,1,0.0757493343748362,0.0806783732009108,-0.4123517295081363,2984.81,8.001626345800029,False,False,False,False,True,False,False,False,False,2025,11,4,3,28.627952868021744,854.4899999999998,November,False,Lente,Laag,Gemiddeld,40.11087536144803,804.4899999999998,40.11087536144803,2025-11
T00280,2024-08-19,Stellenbosch,K0060,Toestelle,Wasmajien,9050.31,5828.31,1,0.3646473258300667,0.3263129996731948,-0.4123517295081363,9050.31,9.110664777599716,False,False,False,False,False,False,False,True,False,2024,8,3,0,35.60099046331009,3221.999999999999,August,False,Winter,Medium,Goed,55.28189132012537,3171.999999999999,55.28189132012537,2024-08
T00281,2024-09-08,Worcester,K0117,Meubels,Eetstel,16729.67,10996.59,1,0.7304129971946102,0.6696099061829949,-0.4123517295081363,16729.67,9.724998840997268,False,False,True,False,False,False,False,False,False,2024,9,3,6,34.26893656599322,5733.079999999998,September,True,Lente,Hoog,Goed,52.13507096290757,5683.079999999998,52.13507096290757,2024-09
T00282,2025-07-18,Stellenbosch,K0137,Toestelle,Mikrogolf,2655.63,1846.67,1,0.060070587226665,0.061837256324212,-0.4123517295081363,2655.63,7.884813681264319,False,False,False,False,False,True,False,False,False,2025,7,3,4,30.46207491254429,808.96,July,False,Winter,Laag,Goed,43.80641912198715,758.96,43.80641912198715,2025-07
T00283,2025-08-26,Stellenbosch,K0138,Meubels,Lessenaar,4372.08,3057.18,1,0.1418245988387877,0.1422439560965111,-0.4123517295081363,4372.08,8.383222845322878,False,False,False,False,True,False,False,False,False,2025,8,3,1,30.074930010429824,1314.9,August,False,Winter,Laag,Goed,43.01022510941456,1264.9,43.01022510941456,2025-08
T00284,2025-04-20,Stellenbosch,K0025,Toestelle,Wasmajien,5566.69,3870.53,1,0.1987235238362871,0.1962697710503731,-0.4123517295081363,5566.69,8.624735525176973,False,False,False,False,False,False,False,True,False,2025,4,2,6,30.469812401983937,1696.1599999999994,April,True,Herfs,Medium,Goed,43.82242225224967,1646.1599999999994,43.82242225224967,2025-04
T00285,2025-12-19,Stellenbosch,K0065,Meubels,Bank,10109.12,7433.32,1,0.4150781365353199,0.4329238968996016,-0.4123517295081363,10109.12,9.221292181380278,False,False,False,False,False,False,False,False,False,2025,12,4,4,26.46916843404768,2675.800000000001,December,False,Somer,Medium,Gemiddeld,35.997373986321065,2625.800000000001,35.997373986321065,2025-12
T00286,2025-06-28,Paarl,K0104,Toestelle,Yskas,6155.49,4308.2,1,0.2267678956718885,0.225341484864668,-0.4123517295081363,6155.49,8.725262088932086,False,False,False,False,False,False,False,False,True,2025,6,2,5,30.010445959623038,1847.29,June,True,Winter,Medium,Goed,42.878464323847545,1797.29,42.878464323847545,2025-06
T00287,2025-10-14,Worcester,K0021,Meubels,Bank,10383.57,7512.96,1,0.428150109786476,0.4382138900180938,-0.4123517295081363,10383.57,9.24807632957911,False,False,False,False,False,False,False,False,False,2025,10,4,1,27.645694110984948,2870.6099999999997,October,False,Lente,Medium,Gemiddeld,38.20877523639151,2820.6099999999997,38.20877523639151,2025-10
T00288,2024-08-02,Stellenbosch,K0122,Toestelle,Mikrogolf,1959.23,5045.4,1,0.0269012588531719,0.2743091258359438,-0.4123517295081363,1959.23,7.580817092278725,False,False,False,False,False,True,False,False,False,2024,8,3,4,-157.51953573597788,-3086.1699999999996,August,False,Winter,Laag,,-61.16799460895073,-3136.1699999999996,-61.16799460895073,2024-08
T00289,2024-08-27,Worcester,K0112,Meubels,Bank,16217.85,10417.09,1,0.7060351602501512,0.6311173018112447,-0.4123517295081363,16217.85,9.693929425032566,False,False,False,False,False,False,False,False,False,2024,8,3,1,35.767749732547784,5800.76,August,False,Winter,Hoog,Goed,55.68503296026049,5750.76,55.68503296026049,2024-08
T00290,2025-06-05,Worcester,K0059,Meubels,Lessenaar,5381.64,3728.62,2,0.1899096464446805,0.1868435665872237,1.3670760041350831,10763.28,9.28398852414318,False,False,False,False,True,False,False,False,False,2025,6,2,3,30.715915594502796,1653.0200000000004,June,False,Winter,Medium,Goed,44.33329220998655,1603.0200000000004,44.33329220998655,2025-06
T00291,2025-02-02,Worcester,K0020,Toestelle,Stoof,8639.26,5820.69,1,0.3450691345205832,0.3258068501558302,-0.4123517295081363,8639.26,9.06418795393792,False,False,False,False,False,False,True,False,False,2025,2,1,6,32.62513224512285,2818.5700000000006,February,True,Somer,Medium,Goed,48.423296894354465,2768.5700000000006,48.423296894354465,2025-02
T00292,2025-04-14,Worcester,K0081,Meubels,Bank,9846.79,6648.38,2,0.4025834353402905,0.3807851827053625,1.3670760041350831,19693.58,9.888098749968178,False,False,False,False,False,False,False,False,False,2025,4,2,0,32.48175293674386,3198.4100000000008,April,False,Herfs,Hoog,Goed,48.108110547231064,3148.4100000000008,48.108110547231064,2025-04
T00293,2024-07-17,Stellenbosch,K0077,Meubels,Kas,4444.13,2927.12,2,0.145256319271456,0.1336048739143026,1.3670760041350831,8888.26,9.092599085448292,False,False,False,True,False,False,False,False,False,2024,7,3,2,34.13514006115933,1517.0100000000002,July,False,Winter,Medium,Goed,51.826026947989845,1467.0100000000002,51.826026947989845,2024-07
T00294,2024-12-14,Worcester,K0100,Meubels,Lessenaar,4309.66,2908.68,1,0.1388515524903192,0.1323800186518089,-0.4123517295081363,4309.66,8.368846303624828,False,False,False,False,True,False,False,False,False,2024,12,4,5,32.50790085528789,1400.98,December,True,Somer,Laag,Goed,48.16549087558618,1350.98,48.16549087558618,2024-12
T00295,2025-06-05,Paarl,K0089,Meubels,Eetstel,17778.53,12418.91,1,0.780369892309231,0.764085835518677,-0.4123517295081363,17778.53,9.78580307452278,False,False,True,False,False,False,False,False,False,2025,6,2,3,30.146586922540834,5359.619999999999,June,False,Winter,Hoog,Goed,43.15692762086205,5309.619999999999,43.15692762086205,2025-06
T00296,2024-08-24,Stellenbosch,K0088,Toestelle,Wasmajien,9864.12,6258.08,1,0.4034088581730197,0.3548599653001958,-0.4123517295081363,9864.12,9.19676058259966,False,False,False,False,False,False,False,True,False,2024,8,3,5,36.55713839653208,3606.040000000001,August,True,Winter,Medium,Goed,57.62214608953546,3556.040000000001,57.62214608953546,2024-08
T00297,2025-08-11,Paarl,K0116,Meubels,Bed,5202.86,3727.77,1,0.1813944073197334,0.1867871063392238,-0.4123517295081363,5202.86,8.557155936887737,True,False,False,False,False,False,False,False,False,2025,8,3,0,28.351522047489265,1475.0899999999997,August,False,Winter,Medium,Gemiddeld,39.5703061079412,1425.0899999999997,39.5703061079412,2025-08
T00298,2025-11-15,Stellenbosch,K0111,Toestelle,Droër,7175.56,5210.23,2,0.2753535315046701,0.2852577642804572,1.3670760041350831,14351.12,9.571652945467635,False,True,False,False,False,False,False,False,False,2025,11,4,5,27.389221189705065,1965.3300000000008,November,True,Lente,Medium,Gemiddeld,37.72059966642549,1915.3300000000008,37.72059966642549,2025-11
T00299,2025-01-07,Worcester,K0076,Toestelle,Yskas,7698.71,5280.32,1,0.300271013036251,0.2899134099067143,-0.4123517295081363,7698.71,8.948937944794869,False,False,False,False,False,False,False,False,True,2025,1,1,1,31.412925022503774,2418.3900000000003,January,False,Somer,Medium,Goed,45.80006514756682,2368.3900000000003,45.80006514756682,2025-01
T00300,2025-03-10,Worcester,K0098,Meubels,Eetstel,13538.62,9337.69,1,0.5784242187537212,0.5594194292333894,-0.4123517295081363,13538.62,9.513375481079825,False,False,True,False,False,False,False,False,False,2025,3,1,0,31.029233407836248,4200.93,March,False,Herfs,Medium,Goed,44.98896407998124,4150.93,44.98896407998124,2025-03
T00301,2024-12-05,Worcester,K0024,Toestelle,Stoof,8587.34,5779.52,1,0.3425962001019276,0.323072181437996,-0.4123517295081363,8587.34,9.05816074834076,False,False,False,False,False,False,True,False,False,2024,12,4,3,32.69720309199356,2807.8199999999997,December,False,Somer,Medium,Goed,48.58223520292342,2757.8199999999997,48.58223520292342,2024-12
T00302,2024-07-06,Paarl,K0027,Toestelle,Stoof,7004.29,4417.64,1,0.2671959914838083,0.2326109078542183,-0.4123517295081363,7004.29,8.854420856914906,False,False,False,False,False,False,True,False,False,2024,7,3,5,36.929510342946955,2586.6499999999996,July,True,Winter,Medium,Goed,58.55275667550999,2536.6499999999996,58.55275667550999,2024-07
T00303,2024-11-13,Stellenbosch,K0143,Meubels,Kas,5641.58,3648.84,1,0.2022905126385429,0.1815442741337669,-0.4123517295081363,5641.58,8.63809668670372,False,False,False,True,False,False,False,False,False,2024,11,4,2,35.322374228496265,1992.7399999999998,November,False,Lente,Medium,Goed,54.612972890014355,1942.7399999999998,54.612972890014355,2024-11
T00304,2025-12-07,Paarl,K0142,Meubels,Eetstel,12277.31,8612.42,1,0.5183483922592199,0.5112442244487486,-0.4123517295081363,12277.31,9.4155895700805,False,False,True,False,False,False,False,False,False,2025,12,4,6,29.850920111978922,3664.8899999999994,December,True,Somer,Medium,Gemiddeld,42.55354476442161,3614.8899999999994,42.55354476442161,2025-12
T00306,2025-08-02,Stellenbosch,K0176,Meubels,Lessenaar,5255.39,3646.24,1,0.1838963958600258,0.1813715721987081,-0.4123517295081363,5255.39,8.567199758324938,False,False,False,False,True,False,False,False,False,2025,8,3,5,30.61904064208366,1609.1500000000005,August,True,Winter,Medium,Goed,44.13176313133531,1559.1500000000005,44.13176313133531,2025-08
T00307,2025-07-25,Stellenbosch,K0127,Meubels,Bed,8198.66,5688.25,1,0.3240834853514834,0.3170096792792218,-0.4123517295081363,8198.66,9.01184796897808,True,False,False,False,False,False,False,False,False,2025,7,3,4,30.61975981440869,2510.41,July,False,Winter,Medium,Goed,44.133257152902914,2460.41,44.133257152902914,2025-07
T00308,2024-11-27,Stellenbosch,K0077,Meubels,Kas,7127.08,4806.19,1,0.2730444432801627,0.2584198835723262,-0.4123517295081363,7127.08,8.87179719243222,False,False,False,True,False,False,False,False,False,2024,11,4,2,32.564388220701886,2320.8900000000003,November,False,Lente,Medium,Goed,48.28960153468757,2270.8900000000003,48.28960153468757,2024-11
T00309,2025-11-08,Stellenbosch,K0185,Toestelle,Stoof,7307.28,5255.94,2,0.2816273165899035,0.2882939971464325,1.3670760041350831,14614.56,9.589841993609086,False,False,False,False,False,False,True,False,False,2025,11,4,5,28.072552304003683,2051.34,November,True,Lente,Medium,Gemiddeld,39.028984349136415,2001.3400000000001,39.028984349136415,2025-11
T00310,2025-11-20,Worcester,K0078,Meubels,Kas,6855.9,4903.37,1,0.2601282191728625,0.2648749505142532,-0.4123517295081363,6855.9,8.833010723540863,False,False,False,True,False,False,False,False,False,2025,11,4,3,28.479557753176092,1952.5299999999997,November,False,Lente,Medium,Gemiddeld,39.82016449910979,1902.5299999999997,39.82016449910979,2025-11
T00311,2024-07-07,Paarl,K0085,Toestelle,Droër,4546.95,3025.57,1,0.1501536058070139,0.1401442991091237,-0.4123517295081363,4546.95,8.422431860966546,False,True,False,False,False,False,False,False,False,2024,7,3,6,33.4593518732337,1521.3799999999997,July,True,Winter,Laag,Goed,50.284078702525456,1471.3799999999997,50.284078702525456,2024-07
T00313,2025-01-22,Paarl,K0082,Toestelle,Wasmajien,7957.89,5468.33,3,0.3126156806523365,0.3024017525260979,3.146503737778303,23873.67,10.080573343263875,False,False,False,False,False,False,False,True,False,2025,1,1,2,31.28417206068443,2489.5600000000004,January,False,Somer,Hoog,Goed,45.52687932147476,2439.5600000000004,45.52687932147476,2025-01
T00314,2025-04-25,Worcester,K0084,Toestelle,Droër,4506.18,3090.13,1,0.148211742628112,0.144432621004275,-0.4123517295081363,4506.18,8.41342695976757,False,True,False,False,False,False,False,False,False,2025,4,2,4,31.42462129786205,1416.0500000000002,April,False,Herfs,Laag,Goed,45.82493293162424,1366.0500000000002,45.82493293162424,2025-04
T00315,2025-07-21,Paarl,K0145,Toestelle,Stoof,7326.7,5152.15,1,0.2825522855115192,0.2813998687465293,-0.4123517295081363,7326.7,8.89941696665132,False,False,False,False,False,False,True,False,False,2025,7,3,0,29.679801274789476,2174.55,July,False,Winter,Medium,Gemiddeld,42.20665159205381,2124.55,42.20665159205381,2025-07
T00316,2025-01-21,Worcester,K0187,Meubels,Lessenaar,4547.4,3128.41,1,0.1501750391754344,0.1469753248789093,-0.4123517295081363,4547.4,8.422530801750568,False,False,False,False,True,False,False,False,False,2025,1,1,1,31.204424506311295,1418.9899999999998,January,False,Somer,Laag,Goed,45.3581851483661,1368.9899999999998,45.3581851483661,2025-01
T00317,2025-10-16,Worcester,K0178,Meubels,Kas,7509.44,5392.89,1,0.2912561382785671,0.2973907394565469,-0.4123517295081363,7509.44,8.92404933159054,False,False,False,True,False,False,False,False,False,2025,10,4,3,28.185190906379166,2116.5499999999993,October,False,Lente,Medium,Gemiddeld,39.24704564713909,2066.5499999999993,39.24704564713909,2025-10
T00318,2024-09-09,Paarl,K0062,Toestelle,Wasmajien,6134.66,3990.71,1,0.2257757688625549,0.2042525858793583,-0.4123517295081363,6134.66,8.72187293082086,False,False,False,False,False,False,False,True,False,2024,9,3,0,34.94814708557605,2143.95,September,False,Lente,Medium,Goed,53.723522881893196,2093.95,53.723522881893196,2024-09
T00319,2025-03-16,Worcester,K0019,Meubels,Kas,6794.71,4635.68,1,0.2572137573647435,0.2470939578235305,-0.4123517295081363,6794.71,8.824046809721246,False,False,False,True,False,False,False,False,False,2025,3,1,6,31.77516038212079,2159.0299999999997,March,True,Herfs,Medium,Goed,46.57418113415938,2109.0299999999997,46.57418113415938,2025-03
T00320,2025-10-03,Worcester,K0130,Toestelle,Droër,8229.88,5858.52,1,0.3255704848227936,0.3283196633109352,-0.4123517295081363,8229.88,9.015648213835874,False,True,False,False,False,False,False,False,False,2025,10,4,4,28.814028880129467,2371.3599999999988,October,False,Lente,Medium,Gemiddeld,40.47711708759206,2321.3599999999988,40.47711708759206,2025-10
T00321,2025-09-02,Worcester,K0138,Meubels,Bed,9154.14,6327.52,1,0.3695927183703019,0.3594724354426882,-0.4123517295081363,9154.14,9.122070749181749,True,False,False,False,False,False,False,False,False,2025,9,3,1,30.87805080542792,2826.619999999999,September,False,Lente,Medium,Goed,44.67184615773635,2776.619999999999,44.67184615773635,2025-09
T00322,2024-09-26,Stellenbosch,K0157,Meubels,Bed,7593.91,4853.85,1,0.2952794196796426,0.2615856428895956,-0.4123517295081363,7593.91,8.935233565058411,True,False,False,False,False,False,False,False,False,2024,9,3,3,36.08233439690488,2740.0599999999995,September,False,Lente,Medium,Goed,56.45127064083149,2690.0599999999995,56.45127064083149,2024-09
T00323,2024-08-15,Worcester,K0111,Toestelle,Stoof,9168.06,5834.14,3,0.3702557239001109,0.3267002505506534,3.146503737778303,27504.18,10.222129629552825,False,False,False,False,False,False,True,False,False,2024,8,3,3,36.3645089582747,3333.919999999999,August,False,Winter,Hoog,Goed,57.145011946919325,3283.919999999999,57.145011946919325,2024-08
T00324,2024-10-17,Stellenbosch,K0192,Meubels,Bed,6792.03,4580.66,1,0.2570861097483722,0.2434393191824024,-0.4123517295081363,6792.03,8.823652365492459,True,False,False,False,False,False,False,False,False,2024,10,4,3,32.55830731018561,2211.37,October,False,Lente,Medium,Goed,48.276230936153304,2161.37,48.276230936153304,2024-10
T00325,2025-12-14,Worcester,K0119,Meubels,Kas,6129.88,4371.42,1,0.2255480988602211,0.2295407988394429,-0.4123517295081363,6129.88,8.721093574907627,False,False,False,True,False,False,False,False,False,2025,12,4,6,28.686695334982087,1758.46,December,True,Somer,Medium,Gemiddeld,40.22628802540136,1708.46,40.22628802540136,2025-12
T00326,2025-11-25,Stellenbosch,K0076,Toestelle,Yskas,8688.65,6069.45,1,0.3474215657790077,0.3423304399116829,-0.4123517295081363,8688.65,9.069887941268814,False,False,False,False,False,False,False,False,True,2025,11,4,1,30.145074321097066,2619.2,November,False,Lente,Medium,Goed,43.15382777681668,2569.2,43.15382777681668,2025-11
