transaksie_id,datum,winkel_naam,klient_id,produk_kategorie,produk,verkoopsprys,kosprys,hoeveelheid,verkoopsprys_genormaliseer,kosprys_genormaliseer,hoeveelheid_gestandaardiseer,totale_inkomste,log_totale_inkomste,tipe_Bed,tipe_Droër,tipe_Eetstel,tipe_Kas,tipe_Lessenaar,tipe_Mikrogolf,tipe_Stoof,tipe_Wasmajien,tipe_Yskas,jaar,maand,kwartaal,dag_van_week
T00385,2025-10-26,Stellenbosch,K0068,Meubels,Lessenaar,4698.08,3383.22,1,0.15735188351678708,0.16390077875287945,-0.41235172950813637,4698.08,8.45512202385681,False,False,False,False,True,False,False,False,False,2025,10,4,6
T00386,2025-02-06,Stellenbosch,K0161,Meubels,Kas,5783.46,3988.24,1,0.20904821555300473,0.20408851904105255,-0.41235172950813637,5783.46,8.662930290413485,False,False,False,True,False,False,False,False,False,2025,2,1,3
T00387,2025-11-26,Paarl,K0138,Toestelle,Mikrogolf,2483.62,1762.45,1,0.05187780122217829,0.05624304210473177,-0.41235172950813637,2483.62,7.817875009332625,False,False,False,False,False,True,False,False,False,2025,11,4,2
T00388,2024-12-04,Paarl,K0053,Meubels,Bed,6913.15,4748.06,1,0.2628550199330326,0.2545586668473395,-0.41235172950813637,6913.15,8.841325315357603,True,False,False,False,False,False,False,False,False,2024,12,4,2
T00389,2024-12-07,Worcester,K0196,Toestelle,Mikrogolf,2372.51,1585.95,1,0.0465856644106062,0.04451923766708912,-0.41235172950813637,2372.51,7.7721251511697735,False,False,False,False,False,True,False,False,False,2024,12,4,5
T00391,2025-09-18,Stellenbosch,K0080,Toestelle,Droër,7995.3,5742.5,1,0.3143975080136983,0.32061317157804403,-0.41235172950813637,7995.3,8.98673421367586,False,True,False,False,False,False,False,False,False,2025,9,3,3
T00392,2024-12-27,Stellenbosch,K0042,Meubels,Bank,6816.52,4650.01,1,0.25825256128752627,0.24804581118098898,-0.41235172950813637,6816.52,8.827251048342136,False,False,False,False,False,False,False,False,False,2024,12,4,4
T00393,2025-11-21,Paarl,K0192,Toestelle,Wasmajien,4888.73,3453.7,1,0.16643248727096063,0.16858232966939535,-0.41235172950813637,4888.73,8.494892366220602,False,False,False,False,False,False,False,True,False,2025,11,4,4
T00394,2025-04-02,Worcester,K0110,Meubels,Eetstel,12666.55,8722.83,1,0.5368877796459207,0.5185780785448401,-0.41235172950813637,12666.55,9.446798884451018,False,False,True,False,False,False,False,False,False,2025,4,2,2
T00395,2025-04-05,Worcester,K0148,Meubels,Bed,9871.36,6948.61,1,0.4037536972560526,0.40072760653716677,-0.41235172950813637,9871.36,9.19749421225499,True,False,False,False,False,False,False,False,False,2025,4,2,5
T00396,2024-09-17,Paarl,K0128,Toestelle,Droër,8025.87,5368.49,1,0.3158535481750678,0.2957699982198415,-0.41235172950813637,8025.87,8.990549942659706,False,True,False,False,False,False,False,False,False,2024,9,3,1
T00397,2024-12-18,Paarl,K0147,Meubels,Bed,9443.34,6503.22,1,0.38336722980857624,0.37114310082338964,-0.41235172950813637,9443.34,9.153170899251556,True,False,False,False,False,False,False,False,False,2024,12,4,2
T00398,2024-10-27,Stellenbosch,K0004,Meubels,Eetstel,11612.84,7867.73,2,0.4866998804494339,0.4617790690568614,1.3670760041350833,23225.68,10.053056896910922,False,False,True,False,False,False,False,False,False,2024,10,4,6
T00399,2025-03-08,Stellenbosch,K0039,Toestelle,Stoof,7555.86,5100.22,1,0.293467109305416,0.2779504797128366,-0.41235172950813637,7555.86,8.93021103897906,False,False,False,False,False,False,True,False,False,2025,3,1,5
T00400,2024-12-31,Stellenbosch,K0107,Toestelle,Wasmajien,7734.06,5258.52,1,0.3019547231999543,0.28846537060506794,-0.41235172950813637,7734.06,8.953518519926014,False,False,False,False,False,False,False,True,False,2024,12,4,1
T00401,2025-05-24,Paarl,K0129,Meubels,Lessenaar,4259.67,2896.57,1,0.13647054340733403,0.13157562617736224,-0.41235172950813637,4259.67,8.35718170389199,False,False,False,False,True,False,False,False,False,2025,5,2,5
T00402,2024-08-23,Stellenbosch,K0103,Meubels,Lessenaar,4125.18,2638.72,3,0.13006482403204528,0.11444824388701572,3.146503737778303,12375.54,9.423558024138767,False,False,False,False,True,False,False,False,False,2024,8,3,4
T00403,2024-09-09,Paarl,K0142,Toestelle,Stoof,7850.26,5110.95,1,0.30748929522321666,0.2786632073140598,-0.41235172950813637,7850.26,8.968429307450315,False,False,False,False,False,False,True,False,False,2024,9,3,0
T00404,2025-10-11,Stellenbosch,K0078,Toestelle,Wasmajien,8738.99,6293.25,1,0.34981924525965336,0.3571960910909714,-0.41235172950813637,8738.99,9.075664324484167,False,False,False,False,False,False,False,True,False,2025,10,4,5
T00405,2025-03-06,Paarl,K0198,Toestelle,Droër,7211.72,5052.47,3,0.2770758217315304,0.2747787422516612,3.146503737778303,21635.16,9.982121268046244,False,True,False,False,False,False,False,False,False,2025,3,1,3
T00406,2025-01-17,Worcester,K0105,Meubels,Bank,11226.13,7745.06,1,0.46828099622296415,0.4536308589131468,-0.41235172950813637,11226.13,9.326088449620386,False,False,False,False,False,False,False,False,False,2025,1,1,4
T00407,2024-07-25,Stellenbosch,K0001,Toestelle,Yskas,9652.27,6304.31,3,0.3933185046177002,0.3579307385531829,3.146503737778303,28956.81,10.273595222093238,False,False,False,False,False,False,False,False,True,2024,7,3,3
T00408,2025-07-21,Worcester,K0061,Toestelle,Yskas,6497.77,4424.72,1,0.24307059198963582,0.23308118850814755,-0.41235172950813637,6497.77,8.779368207208098,False,False,False,False,False,False,False,False,True,2025,7,3,0
T00409,2025-09-03,Paarl,K0024,Meubels,Bank,10693.19,7635.66,1,0.44289721985396735,0.44636409287644363,-0.41235172950813637,10693.19,9.27745588232298,False,False,False,False,False,False,False,False,False,2025,9,3,2
T00410,2024-08-14,Stellenbosch,K0192,Toestelle,Stoof,10388.22,6842.73,1,0.42837158792682173,0.39369465235100465,-0.41235172950813637,10388.22,9.248524009090422,False,False,False,False,False,False,True,False,False,2024,8,3,2
T00411,2024-09-25,Worcester,K0101,Meubels,Lessenaar,2943.37,1921.47,1,0.07377555929184151,0.06680575814821013,-0.41235172950813637,2943.37,7.987650151299605,False,False,False,False,True,False,False,False,False,2024,9,3,2
T00412,2024-09-15,Worcester,K0034,Meubels,Kas,6909.01,4569.63,1,0.2626578329435636,0.24270666443482627,-0.41235172950813637,6909.01,8.840726363938671,False,False,False,True,False,False,False,False,False,2024,9,3,6
T00413,2025-02-28,Paarl,K0101,Toestelle,Stoof,4752.53,3257.59,2,0.15994532109567378,0.1555559540984826,1.3670760041350833,9505.06,9.159684768957106,False,False,False,False,False,False,True,False,False,2025,2,1,4
T00414,2025-05-31,Paarl,K0052,Toestelle,Stoof,11553.62,7751.91,1,0.48387924916528946,0.45408586208820545,-0.41235172950813637,11553.62,9.354840635971266,False,False,False,False,False,False,True,False,False,2025,5,2,5
T00415,2024-11-17,Worcester,K0116,Meubels,Bank,10637.7,6923.2,1,0.4402542473791754,0.3990397772410733,-0.41235172950813637,10637.7,9.27225357497987,False,False,False,False,False,False,False,False,False,2024,11,4,6
T00416,2025-10-21,Paarl,K0198,Toestelle,Yskas,9798.27,6945.37,1,0.400272441927479,0.4005123933565551,-0.41235172950813637,9798.27,9.190063172088243,False,False,False,False,False,False,False,False,True,2025,10,4,1
T00417,2025-01-29,Paarl,K0031,Toestelle,Mikrogolf,2557.11,1729.44,1,0.05537810843379233,0.0540503917676973,-0.41235172950813637,2557.11,7.847023983559796,False,False,False,False,False,True,False,False,False,2025,1,1,2
T00418,2024-10-01,Stellenbosch,K0084,Toestelle,Droër,6680.36,4547.78,1,0.25176730030054345,0.24125530394212089,-0.41235172950813637,6680.36,8.807076838622859,False,True,False,False,False,False,False,False,False,2024,10,4,1
T00419,2024-11-29,Stellenbosch,K0013,Meubels,Bed,8615.6,5688.16,1,0.3439422156387382,0.31700370113531595,-0.41235172950813637,8615.6,9.061445854294629,True,False,False,False,False,False,False,False,False,2024,11,4,4
T00420,2025-05-03,Paarl,K0116,Meubels,Eetstel,9869.49,6894.57,3,0.4036646297028383,0.3971380632407916,3.146503737778303,29608.47,10.295849521577116,False,False,True,False,False,False,False,False,False,2025,5,2,5
T00421,2025-03-13,Stellenbosch,K0036,Toestelle,Yskas,9341.73,6181.75,1,0.3785275752192157,0.34978983502979766,-0.41235172950813637,9341.73,9.142353779734687,False,False,False,False,False,False,False,False,True,2025,3,1,3
T00422,2024-11-02,Stellenbosch,K0103,Meubels,Bank,11540.04,7668.68,1,0.48323243773606483,0.4485574074516899,-0.41235172950813637,11540.04,9.353664657318566,False,False,False,False,False,False,False,False,False,2024,11,4,5
T00423,2025-07-17,Worcester,K0020,Meubels,Lessenaar,3960.24,2835.26,1,0.1222087800602992,0.12750318170103436,-0.41235172950813637,3960.24,8.28431238654628,False,False,False,False,True,False,False,False,False,2025,7,3,3
T00424,2024-07-23,Stellenbosch,K0024,Meubels,Kas,4832.54,3061.07,1,0.16375617400084783,0.14250234476088752,-0.41235172950813637,4832.54,8.483334397447122,False,False,False,True,False,False,False,False,False,2024,7,3,1
T00425,2025-06-05,Stellenbosch,K0147,Meubels,Kas,6293.77,4417.06,1,0.23335413163898588,0.23257238203793598,-0.41235172950813637,6293.77,8.747474408876883,False,False,False,True,False,False,False,False,False,2025,6,2,3
T00426,2025-09-17,Worcester,K0175,Toestelle,Mikrogolf,2010.81,1412.15,1,0.029357999171243085,0.03297477754662288,-0.41235172950813637,2010.81,7.606790093360913,False,False,False,False,False,True,False,False,False,2025,9,3,2
T00427,2025-09-10,Stellenbosch,K0071,Toestelle,Wasmajien,8543.73,6118.92,2,0.34051906855343816,0.34561642634528167,1.3670760041350833,17087.46,9.746158660873254,False,False,False,False,False,False,False,True,False,2025,9,3,2
T00428,2025-04-13,Paarl,K0158,Meubels,Eetstel,16417.79,11567.32,1,0.7155582439879402,0.7075199736430277,-0.41235172950813637,16417.79,9.706181689669938,False,False,True,False,False,False,False,False,False,2025,4,2,6
T00429,2025-03-09,Worcester,K0141,Toestelle,Mikrogolf,2628.01,1779.4,1,0.05875505470271919,0.057368925873672524,-0.41235172950813637,2628.01,7.8743626284503,False,False,False,False,False,True,False,False,False,2025,3,1,6
T00430,2025-11-03,Stellenbosch,K0108,Meubels,Bed,9965.38,5045.4,1,0.4082318423647197,0.2743091258359438,-0.41235172950813637,9965.38,9.206972707755213,True,False,False,False,False,False,False,False,False,2025,11,4,0
T00431,2025-01-21,Worcester,K0098,Meubels,Lessenaar,2659.13,1788.47,1,0.060237291203269316,0.057971389931742875,-0.41235172950813637,2659.13,7.8861302727619895,False,False,False,False,True,False,False,False,False,2025,1,1,1
T00432,2025-07-03,Paarl,K0129,Toestelle,Stoof,6196.76,5045.4,2,0.22873357370459102,0.2743091258359438,1.3670760041350833,12393.52,9.42500971842699,False,False,False,False,False,False,True,False,False,2025,7,3,3
T00433,2025-05-26,Paarl,K0153,Toestelle,Wasmajien,7776.49,5486.91,1,0.30397565169347424,0.30363590712355626,-0.41235172950813637,7776.49,8.958988943010759,False,False,False,False,False,False,False,True,False,2025,5,2,0
T00434,2025-02-10,Stellenbosch,K0121,Toestelle,Yskas,7548.51,5080.87,1,0.293117030954547,0.2766651787730723,-0.41235172950813637,7548.51,8.92923793947468,False,False,False,False,False,False,False,False,True,2025,2,1,0
T00435,2025-12-25,Paarl,K0169,Meubels,Bank,10471.21,7587.05,1,0.4323243773606474,0.4431352309290567,-0.41235172950813637,10471.21,9.256480360864604,False,False,False,False,False,False,False,False,False,2025,12,4,3
T00436,2025-03-04,Paarl,K0100,Meubels,Bank,8483.35,5827.08,1,0.3376431868084762,0.3262312983731478,-0.41235172950813637,8483.35,9.045978568959057,False,False,False,False,False,False,False,False,False,2025,3,1,1
T00437,2025-06-29,Stellenbosch,K0189,Meubels,Bank,9560.32,6597.78,1,0.3889389530037675,0.3774241373538344,-0.41235172950813637,9560.32,9.165481071827736,False,False,False,False,False,False,False,False,False,2025,6,2,6
T00438,2025-07-03,Worcester,K0145,Meubels,Bed,10107.28,7051.09,2,0.4149904978733336,0.40753471973132893,1.3670760041350833,20214.56,9.914207883892509,True,False,False,False,False,False,False,False,False,2025,7,3,3
T00439,2024-11-23,Worcester,K0045,Meubels,Kas,6739.98,4423.13,1,0.2546069834677285,0.232975574632477,-0.41235172950813637,6739.98,8.815960593930182,False,False,False,True,False,False,False,False,False,2024,11,4,5
T00440,2025-11-15,Stellenbosch,K0057,Meubels,Eetstel,15554.51,11255.63,1,0.6744404700099547,0.6868163328205413,-0.41235172950813637,15554.51,9.652170195679505,False,False,True,False,False,False,False,False,False,2025,11,4,5
T00441,2024-07-21,Worcester,K0158,Toestelle,Yskas,7848.72,5102.81,1,0.30741594547351075,0.2781225174096835,-0.41235172950813637,7848.72,8.968233141350499,False,False,False,False,False,False,False,False,True,2024,7,3,6
T00443,2024-08-30,Stellenbosch,K0037,Meubels,Lessenaar,5649.27,3782.89,1,0.20265678508999635,0.19044838736246947,-0.41235172950813637,5649.27,8.639458610609315,False,False,False,False,True,False,False,False,False,2024,8,3,4
T00444,2024-10-22,Worcester,K0170,Toestelle,Yskas,7593.65,5153.51,1,0.2952670359556663,0.28149020514332934,-0.41235172950813637,7593.65,8.935199331018712,False,False,False,False,False,False,False,False,True,2024,10,4,1
T00445,2025-08-10,Worcester,K0035,Meubels,Bed,7930.02,5495.66,1,0.31128824070149036,0.3042171155588501,-0.41235172950813637,7930.02,8.978536931830234,True,False,False,False,False,False,False,False,False,2025,8,3,6
T00446,2024-12-09,Worcester,K0045,Toestelle,Mikrogolf,3385.4,2275.16,1,0.09482931894281102,0.09029919946010717,-0.41235172950813637,3385.4,8.127522689206714,False,False,False,False,False,True,False,False,False,2024,12,4,0
T00447,2025-07-01,Stellenbosch,K0177,Meubels,Kas,7061.63,4835.03,1,0.26992707891766254,0.26033554657505487,-0.41235172950813637,7061.63,8.862572782364934,False,False,False,True,False,False,False,False,False,2025,7,3,1
T00448,2025-04-28,Stellenbosch,K0147,Meubels,Eetstel,13312.6,9015.45,2,0.5676589522416923,0.5380150170974916,1.3670760041350833,26625.2,10.18965097241862,False,False,True,False,False,False,False,False,False,2025,4,2,0
T00449,2025-08-05,Worcester,K0157,Meubels,Bank,13554.52,9571.08,1,0.5791815311045806,0.57492208485776,-0.41235172950813637,13554.52,9.514549123424915,False,False,False,False,False,False,False,False,False,2025,8,3,1
T00450,2025-02-12,Worcester,K0191,Meubels,Kas,3644.66,2527.79,1,0.10717779693550461,0.10707984940391263,-0.41235172950813637,3644.66,8.20129269801042,False,False,False,True,False,False,False,False,False,2025,2,1,2
T00451,2024-09-18,Stellenbosch,K0023,Toestelle,Stoof,8366.02,5608.35,1,0.3320547932156245,0.3117024159672238,-0.41235172950813637,8366.02,9.032053066635756,False,False,False,False,False,False,True,False,False,2024,9,3,2
T00452,2025-06-09,Paarl,K0178,Meubels,Bed,9241.34,6386.71,1,0.37374602887312874,0.363404061418122,-0.41235172950813637,9241.34,9.13155037932743,True,False,False,False,False,False,False,False,False,2025,6,2,0
T00453,2024-09-08,Paarl,K0013,Toestelle,Yskas,9760.4,6300.49,1,0.39846870490062064,0.35767699955628884,-0.41235172950813637,9760.4,9.18619111174318,False,False,False,False,False,False,False,False,True,2024,9,3,6
T00454,2025-07-31,Paarl,K0127,Toestelle,Wasmajien,7915.88,5464.45,2,0.310614756636009,0.30214402809993324,1.3670760041350833,15831.76,9.66983649017269,False,False,False,False,False,False,False,True,False,2025,7,3,3
T00455,2025-07-23,Paarl,K0148,Toestelle,Yskas,10667.84,7538.75,1,0.44168980676627634,0.43992696036623435,-0.41235172950813637,10667.84,9.275082622359541,False,False,False,False,False,False,False,False,True,2025,7,3,2
T00456,2025-02-16,Stellenbosch,K0009,Toestelle,Yskas,9918.36,6721.13,1,0.4059922935133102,0.38561751569594893,-0.41235172950813637,9918.36,9.202243682068632,False,False,False,False,False,False,False,False,True,2025,2,1,6
T00458,2025-06-16,Stellenbosch,K0141,Toestelle,Wasmajien,7311.53,5045.4,1,0.2818297428472087,0.2743091258359438,-0.41235172950813637,7311.53,8.897344594095799,False,False,False,False,False,False,False,True,False,2025,6,2,0
T00459,2024-10-04,Paarl,K0168,Toestelle,Yskas,6837.89,4408.32,1,0.25927040813896446,0.23199183784085384,-0.41235172950813637,6837.89,8.830380716745903,False,False,False,False,False,False,False,False,True,2024,10,4,4
T00460,2024-12-16,Worcester,K0085,Toestelle,Wasmajien,8579.73,5581.99,1,0.34223373802708223,0.3099514840410127,-0.41235172950813637,8579.73,9.057274270447857,False,False,False,False,False,False,False,True,False,2024,12,4,0
T00461,2025-01-27,Stellenbosch,K0187,Toestelle,Droër,6452.53,4251.26,1,0.24091582401775635,0.2215593124868813,-0.41235172950813637,6452.53,8.77238254690471,False,True,False,False,False,False,False,False,False,2025,1,1,0
T00462,2025-03-29,Worcester,K0013,Toestelle,Stoof,9726.7,6490.91,1,0.3968635837544594,0.37032542358470766,-0.41235172950813637,9726.7,9.182732764914633,False,False,False,False,False,False,True,False,False,2025,3,1,5
T00463,2025-08-07,Worcester,K0001,Toestelle,Wasmajien,8407.43,6045.57,1,0.3340271394073912,0.34074423906198936,-0.41235172950813637,8407.43,9.036990053018835,False,False,False,False,False,False,False,True,False,2025,8,3,3
T00464,2025-09-11,Stellenbosch,K0025,Toestelle,Droër,5880.75,4120.01,1,0.21368210980552793,0.21284118595747284,-0.41235172950813637,5880.75,8.679609615660528,False,True,False,False,False,False,False,False,False,2025,9,3,3
T00465,2024-07-27,Stellenbosch,K0122,Meubels,Bed,7131.01,4755.82,3,0.2732316280310355,0.25507411569966865,3.146503737778303,21393.03,9.970867190127409,True,False,False,False,False,False,False,False,False,2024,7,3,5
T00466,2024-10-27,Paarl,K0170,Toestelle,Mikrogolf,2345.41,1533.47,1,0.045294899334612976,0.041033315531749256,-0.41235172950813637,2345.41,7.760641779502097,False,False,False,False,False,True,False,False,False,2024,10,4,6
T00467,2025-03-29,Stellenbosch,K0098,Toestelle,Wasmajien,8883.63,6205.19,1,0.35670840616709454,0.35134680939817353,-0.41235172950813637,8883.63,9.09207809650274,False,False,False,False,False,False,False,True,False,2025,3,1,5
T00468,2025-07-14,Stellenbosch,K0120,Toestelle,Yskas,7210.79,5076.79,1,0.27703152610346127,0.2763941695826724,-0.41235172950813637,7210.79,8.883472465762827,False,False,False,False,False,False,False,False,True,2025,7,3,0
T00469,2025-03-27,Stellenbosch,K0193,Toestelle,Droër,8236.37,5669.6,1,0.3258796016251257,0.31577087501428114,-0.41235172950813637,8236.37,9.016436397199133,False,True,False,False,False,False,False,False,False,2025,3,1,3
T00470,2024-10-08,Stellenbosch,K0194,Toestelle,Droër,6735.87,4422.98,1,0.25441122536948746,0.2329656110593005,-0.41235172950813637,6735.87,8.815350704351742,False,True,False,False,False,False,False,False,False,2024,10,4,1
T00471,2025-02-18,Worcester,K0108,Meubels,Kas,6400.58,4402.98,1,0.2384414607078727,0.2316371346357716,-0.41235172950813637,6400.58,8.764300113879145,False,False,False,True,False,False,False,False,False,2025,2,1,1
T00472,2025-12-31,Worcester,K0122,Toestelle,Droër,7567.56,5563.18,2,0.29402437688435035,0.3087020519646838,1.3670760041350833,15135.12,9.624839219378625,False,True,False,False,False,False,False,False,False,2025,12,4,2
T00473,2025-05-03,Stellenbosch,K0133,Toestelle,Yskas,9164.57,6152.41,1,0.3700894962205827,0.3478409601164808,-0.41235172950813637,9164.57,9.123209351465915,False,False,False,False,False,False,False,False,True,2025,5,2,5
T00474,2024-11-28,Stellenbosch,K0043,Toestelle,Wasmajien,8598.22,5619.83,2,0.34311441132062886,0.31246496143432945,1.3670760041350833,17196.44,9.752515814514885,False,False,False,False,False,False,False,True,False,2024,11,4,3
T00475,2025-02-02,Stellenbosch,K0175,Meubels,Eetstel,13448.13,9118.2,1,0.5741142065128862,0.5448400647233713,-0.41235172950813637,13448.13,9.506669698923014,False,False,True,False,False,False,False,False,False,2025,2,1,6
T00476,2025-09-19,Stellenbosch,K0187,Meubels,Lessenaar,5909.35,4132.67,1,0.21504431944292296,0.21368211153356662,-0.41235172950813637,5909.35,8.684460330304818,False,False,False,False,True,False,False,False,False,2025,9,3,4
T00477,2024-09-07,Stellenbosch,K0084,Toestelle,Droër,5965.4,3942.67,1,0.21771396455397157,0.20106158551004197,-0.41235172950813637,5965.4,8.693899009424557,False,True,False,False,False,False,False,False,False,2024,9,3,5
T00478,2025-04-09,Worcester,K0160,Toestelle,Yskas,11906.77,8042.98,1,0.5006996804046621,0.4734198437180335,-0.41235172950813637,11906.77,9.384946407202746,False,False,False,False,False,False,False,False,True,2025,4,2,2
T00479,2025-12-18,Paarl,K0146,Meubels,Kas,5369.72,3876.54,1,0.18934190033007392,0.19666897821564358,-0.41235172950813637,5369.72,8.58871725672752,False,False,False,True,False,False,False,False,False,2025,12,4,3
T00480,2024-10-11,Stellenbosch,K0089,Meubels,Bed,7436.43,4983.73,2,0.2877786933266017,0.27021276878399236,1.3670760041350833,14872.86,9.607360588821477,True,False,False,False,False,False,False,False,False,2024,10,4,4
T00481,2025-08-25,Paarl,K0122,Toestelle,Mikrogolf,1997.93,1436.26,1,0.028744528537339317,0.03457625587518698,-0.41235172950813637,1997.93,7.600367316378518,False,False,False,False,False,True,False,False,False,2025,8,3,0
T00482,2024-08-08,Stellenbosch,K0156,Toestelle,Mikrogolf,2116.1,1424.5,1,0.034372931084576064,0.03379511173815199,-0.41235172950813637,2116.1,7.657802506674894,False,False,False,False,False,True,False,False,False,2024,8,3,3
T00483,2025-08-16,Stellenbosch,K0013,Toestelle,Stoof,8437.57,5950.02,1,0.3354626987944921,0.33439744294858,-0.41235172950813637,8437.57,9.040568141955282,False,False,False,False,False,False,True,False,False,2025,8,3,5
T00484,2025-10-30,Paarl,K0078,Toestelle,Yskas,9468.43,6638.77,1,0.384562259172291,0.38014684978385693,-0.41235172950813637,9468.43,9.15582399429471,False,False,False,False,False,False,False,False,True,2025,10,4,3
T00485,2025-05-15,Paarl,K0059,Toestelle,Yskas,10968.64,7361.05,3,0.4560168228127247,0.42812344734318,3.146503737778303,32905.92,10.401438248982801,False,False,False,False,False,False,False,False,True,2025,5,2,3
T00486,2024-11-15,Paarl,K0107,Toestelle,Stoof,8114.82,5411.44,1,0.3200902106661967,0.29862290133936986,-0.41235172950813637,8114.82,9.00157052228675,False,False,False,False,False,False,True,False,False,2024,11,4,4
T00487,2024-09-30,Stellenbosch,K0105,Toestelle,Wasmajien,5315.92,3392.25,2,0.18677942206112796,0.16450058585810276,1.3670760041350833,10631.84,9.27170260404422,False,False,False,False,False,False,False,True,False,2024,9,3,0
T00488,2025-11-09,Worcester,K0041,Toestelle,Yskas,9764.82,5045.4,1,0.39867922820821805,0.2743091258359438,-0.41235172950813637,9764.82,9.18664381315951,False,False,False,False,False,False,False,False,True,2025,11,4,6
T00489,2024-09-06,Paarl,K0135,Toestelle,Wasmajien,7249.68,4737.44,1,0.2788838454320729,0.25385324586644553,-0.41235172950813637,7249.68,8.888850536553871,False,False,False,False,False,False,False,True,False,2024,9,3,4
T00490,2024-07-30,Stellenbosch,K0064,Meubels,Bank,13231.13,8593.52,1,0.5637785599634204,0.5099888142285138,-0.41235172950813637,13231.13,9.490403241882683,False,False,False,False,False,False,False,False,False,2024,7,3,1
T00491,2024-08-03,Paarl,K0071,Meubels,Bed,6724.52,4472.27,1,0.2538706281882136,0.23623964120508753,-0.41235172950813637,6724.52,8.813664524900812,True,False,False,False,False,False,False,False,False,2024,8,3,5
T00492,2025-07-13,Paarl,K0062,Toestelle,Yskas,7938.01,5629.71,1,0.3116688020652241,0.31312122878755266,-0.41235172950813637,7938.01,8.979543861328803,False,False,False,False,False,False,False,False,True,2025,7,3,6
T00493,2025-07-17,Paarl,K0122,Toestelle,Wasmajien,6043.92,4317.49,3,0.2214538491948198,0.22595856216339724,3.146503737778303,18131.760000000002,9.805475526029017,False,False,False,False,False,False,False,True,False,2025,7,3,3
T00494,2025-06-24,Paarl,K0177,Meubels,Bed,10378.03,6994.94,1,0.42788624120636526,0.40380502217227143,-0.41235172950813637,10378.03,9.247542703412986,True,False,False,False,False,False,False,False,False,2025,6,2,1
T00496,2025-02-05,Stellenbosch,K0105,Meubels,Bank,10573.13,7306.74,1,0.43717879715936425,0.4245159696150872,-0.41235172950813637,10573.13,9.26616573102661,False,False,False,False,False,False,False,False,False,2025,2,1,2
T00497,2025-12-08,Stellenbosch,K0166,Meubels,Kas,5171.67,3760.62,2,0.17990883673965127,0.18896912886487002,1.3670760041350833,10343.34,9.24419478920772,False,False,False,True,False,False,False,False,False,2025,12,4,0
T00498,2024-12-25,Worcester,K0079,Meubels,Bank,13582.33,9072.53,1,0.5805061132729706,0.5418064888102431,-0.41235172950813637,13582.33,9.516598584602097,False,False,False,False,False,False,False,False,False,2024,12,4,2
T00499,2025-04-08,Paarl,K0056,Toestelle,Stoof,11285.51,7914.99,1,0.47110924826032496,0.4649182588456602,-0.41235172950813637,11285.51,9.331363486237505,False,False,False,False,False,False,True,False,False,2025,4,2,1
T00500,2025-10-21,Paarl,K0131,Toestelle,Droër,8655.05,5999.98,1,0.3458212076036065,0.33771597705455514,-0.41235172950813637,8655.05,9.06601377740969,False,True,False,False,False,False,False,False,False,2025,10,4,1
